,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Methyl mannoside,"Other_90; Carbohydrates_90;
",O1[C@@H]([C@H](O)[C@@H](O)[C@H](O)[C@H]1OC)CO,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>6</sub>,194.182,13,13,1,13,2,4,6
0,Methyl mannoside,"Other_90; Carbohydrates_90;
",O1[C@H]([C@@H](O)[C@@H](O)[C@H](O)[C@@H]1OC)CO,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>6</sub>,194.182,13,13,1,13,2,4,6
0,ZINC02384816,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)[O-])[C@@H]([NH3+])[C@H](CC)C,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>2</sub>N<sub>2</sub>O<sub>3</sub>,278.347,20,20,1,20,8,2,4
0,CHEBI:248557,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](N)[C@H](CC)C,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>2</sub>N<sub>2</sub>O<sub>3</sub>,278.347,20,20,1,20,8,3,5
0,ZINC02384818,"Other_90;
",OC[C@H]([NH3+])C(=O)N[C@@H](Cc1ccccc1)C(=O)[O-],,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>1</sub><sub>6</sub>N<sub>2</sub>O<sub>4</sub>,252.266,18,18,1,18,7,3,5
0,CID7009598,"Other_90;
",OC(=O)[C@@H](NC(=O)[C@@H](N)CO)Cc1ccccc1,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>1</sub><sub>6</sub>N<sub>2</sub>O<sub>4</sub>,252.266,18,18,1,18,7,4,6
0,ZINC02387737,"Other_90;
",O(C(=O)[C@H](NC(=O)[C@H]([NH3+])Cc1ccccc1)CC(C)C)C,,,,,,,,,C<sub>1</sub><sub>6</sub>H<sub>2</sub><sub>5</sub>N<sub>2</sub>O<sub>3</sub>,293.381,21,21,1,21,9,2,4
0,CID7010137,"Other_90;
",O(C(=O)[C@H](NC(=O)[C@H](N)Cc1ccccc1)CC(C)C)C,,,,,,,,,C<sub>1</sub><sub>6</sub>H<sub>2</sub><sub>4</sub>N<sub>2</sub>O<sub>3</sub>,292.373,21,21,1,21,9,2,5
0,ZINC02504773,"Other_90;
",O=C(N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)[O-])[C@@H]([NH3+])C(C)C,,,,,,,,,C<sub>1</sub><sub>9</sub>H<sub>2</sub><sub>9</sub>N<sub>3</sub>O<sub>4</sub>,363.451,26,26,1,26,11,3,6
0,CID7014911,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](NC(=O)[C@@H](N)C(C)C)C(C)C,,,,,,,,,C<sub>1</sub><sub>9</sub>H<sub>2</sub><sub>9</sub>N<sub>3</sub>O<sub>4</sub>,363.451,26,26,1,26,11,4,7
0,MOLI000579,"Carbohydrates_90; Carbohydrates_95;
",F[C@H]1[C@@H](O)[C@H](O[C@H](O)[C@@H]1O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,182.147,12,12,1,12,1,4,5
0,ZINC02507159,"Carbohydrates_90; Carbohydrates_95;
",F[C@@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,182.147,12,12,1,12,1,4,5
0,NSC231870,"Other_90;
",O1[C@H]([C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](O)[C@@H]1OC(=O)C)COC(=O)C,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>2</sub><sub>0</sub>O<sub>1</sub><sub>0</sub>,348.303,24,24,1,24,9,1,10
0,ZINC02522565,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)N)[C@@H]([NH3+])CC(=O)[O-],,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>1</sub><sub>7</sub>N<sub>3</sub>O<sub>4</sub>,279.292,20,20,1,20,8,3,6
0,CHEBI:371442,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)N)[C@@H](N)CC(=O)O,,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>1</sub><sub>7</sub>N<sub>3</sub>O<sub>4</sub>,279.292,20,20,1,20,8,4,7
0,ZINC02522593,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)[O-])[C@@H](NC(=O)C[NH3+])CC(C)C,,,,,,,,,C<sub>1</sub><sub>7</sub>H<sub>2</sub><sub>5</sub>N<sub>3</sub>O<sub>4</sub>,335.398,24,24,1,24,11,3,6
0,ZINC02522657,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)[O-])[C@@H]([NH3+])CCCC[NH3+],,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>4</sub>N<sub>3</sub>O<sub>3</sub>,294.369,21,21,1,21,10,3,4
0,,,,,,,,,,,,,,,,,,,,
0,ZINC02555407,"Other_95; Other_90;
",O(C(=O)[C@@H](NC(=O)C[C@H]([NH3+])C(=O)[O-])Cc1ccccc1)C,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>1</sub><sub>8</sub>N<sub>2</sub>O<sub>5</sub>,294.303,21,21,1,21,9,2,6
0,ZINC02560823,"Other_90;
",O(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)C)C)Cc1ccccc1)C,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>2</sub><sub>5</sub>N<sub>3</sub>O<sub>5</sub>,363.408,26,26,1,26,12,3,8
0,ZINC02561048,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)[O-])[C@@H](NC(=O)C[NH3+])C(C)C,,,,,,,,,C<sub>1</sub><sub>6</sub>H<sub>2</sub><sub>3</sub>N<sub>3</sub>O<sub>4</sub>,321.372,23,23,1,23,10,3,6
0,CID7020090,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](NC(=O)CN)C(C)C,,,,,,,,,C<sub>1</sub><sub>6</sub>H<sub>2</sub><sub>3</sub>N<sub>3</sub>O<sub>4</sub>,321.372,23,23,1,23,10,4,7
0,ZINC02561167,"Other_95; Other_90;
",O(C(=O)[C@@H](NC(=O)CCC(=O)[O-])Cc1ccccc1)C,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>1</sub><sub>6</sub>NO<sub>5</sub>,278.281,20,20,1,20,9,1,6
0,CID7020241,"Other_95; Other_90;
",O(C(=O)[C@@H](NC(=O)CCC(=O)O)Cc1ccccc1)C,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>1</sub><sub>7</sub>NO<sub>5</sub>,279.288,20,20,1,20,9,2,6
0,ZINC02564475,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)[O-])C[C@H]([NH3+])C(=O)[O-],,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>1</sub><sub>5</sub>N<sub>2</sub>O<sub>5</sub>,279.269,20,20,1,20,8,2,6
0,CID7020415,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)O)C[C@H](N)C(=O)O,,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>1</sub><sub>6</sub>N<sub>2</sub>O<sub>5</sub>,280.277,20,20,1,20,8,4,7
0,ZINC02565118,"Other_95; Other_90;
",O=C(N[C@H](Cc1ccccc1)C(=O)OC)[C@@H]([NH3+])CC(=O)OC,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>1</sub>N<sub>2</sub>O<sub>5</sub>,309.338,22,22,1,22,10,2,6
0,ZINC02566276,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)[O-])C[NH2+]C,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>1</sub><sub>6</sub>N<sub>2</sub>O<sub>3</sub>,236.267,17,17,1,17,7,2,4
0,MolPort-003-917-632,"Other_90;
",OC(=O)[C@@H](NC(=O)CNC)Cc1ccccc1,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>1</sub><sub>6</sub>N<sub>2</sub>O<sub>3</sub>,236.267,17,17,1,17,7,3,5
0,ZINC02575015,"Other_90;
",O=C(N[C@@H](CCCC[NH3+])C(=O)[O-])[C@@H](NC(=O)C)Cc1ccccc1,,,,,,,,,C<sub>1</sub><sub>7</sub>H<sub>2</sub><sub>5</sub>N<sub>3</sub>O<sub>4</sub>,335.398,24,24,1,24,12,3,6
0,ZINC02575125,"Other_90;
",O=C(N[C@H](C(=O)N[C@@H](CC(=O)N)C(=O)[O-])C)[C@@H]([NH3+])Cc1ccccc1,,,,,,,,,C<sub>1</sub><sub>6</sub>H<sub>2</sub><sub>2</sub>N<sub>4</sub>O<sub>5</sub>,350.37,25,25,1,25,11,4,8
0,CID7021824,"Other_90;
",O=C(N[C@H](C(=O)N[C@@H](CC(=O)N)C(=O)O)C)[C@@H](N)Cc1ccccc1,,,,,,,,,C<sub>1</sub><sub>6</sub>H<sub>2</sub><sub>2</sub>N<sub>4</sub>O<sub>5</sub>,350.37,25,25,1,25,11,5,9
0,ZINC03010430,"Other_90;
",O=C(N[C@@H](C)C(=O)OC)[C@H](NC(=O)C)Cc1ccccc1,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>0</sub>N<sub>2</sub>O<sub>4</sub>,292.33,21,21,1,21,9,2,6
0,ZINC03010430,"Other_90;
",O=C(N[C@H](C)C(=O)OC)[C@H](NC(=O)C)Cc1ccccc1,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>0</sub>N<sub>2</sub>O<sub>4</sub>,292.33,21,21,1,21,9,2,6
0,ZINC03010430,"Other_90;
",O=C(N[C@@H](C)C(=O)OC)[C@@H](NC(=O)C)Cc1ccccc1,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>0</sub>N<sub>2</sub>O<sub>4</sub>,292.33,21,21,1,21,9,2,6
0,ZINC03010430,"Other_90;
",O=C(N[C@H](C)C(=O)OC)[C@@H](NC(=O)C)Cc1ccccc1,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>0</sub>N<sub>2</sub>O<sub>4</sub>,292.33,21,21,1,21,9,2,6
0,ZINC03175547,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)[O-])CCC(=O)[O-],,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>1</sub><sub>3</sub>NO<sub>5</sub>,263.246,19,19,1,19,8,1,6
0,CHEBI:225586,"Other_90;
",OC(=O)[C@@H](NC(=O)CCC(=O)O)Cc1ccccc1,,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>1</sub><sub>5</sub>NO<sub>5</sub>,265.262,19,19,1,19,8,3,6
0,ZINC03175549,"Other_90;
",O=C(N[C@H](Cc1ccccc1)C(=O)[O-])CCC(=O)[O-],,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>1</sub><sub>3</sub>NO<sub>5</sub>,263.246,19,19,1,19,8,1,6
0,CID7039486,"Other_90;
",OC(=O)[C@H](NC(=O)CCC(=O)O)Cc1ccccc1,,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>1</sub><sub>5</sub>NO<sub>5</sub>,265.262,19,19,1,19,8,3,6
0,Acetylphenylalanine methyl ester,"Other_90;
",O(C(=O)[C@@H](NC(=O)C)Cc1ccccc1)C,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>1</sub><sub>5</sub>NO<sub>3</sub>,221.252,16,16,1,16,6,1,4
0,Acetylphenylalanine methyl ester,"Other_90;
",O(C(=O)[C@H](NC(=O)C)Cc1ccccc1)C,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>1</sub><sub>5</sub>NO<sub>3</sub>,221.252,16,16,1,16,6,1,4
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,xylose,"Carbohydrates_90;
",O1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C1,,,,,,,,,C<sub>5</sub>H<sub>1</sub><sub>0</sub>O<sub>5</sub>,150.13,10,10,1,10,0,4,5
0,ZINC03645672,"Other_95; Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)[O-])[C@@H]([NH3+])CC(=O)[O-],,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>1</sub><sub>5</sub>N<sub>2</sub>O<sub>5</sub>,279.269,20,20,1,20,8,2,6
0,xylose,"Carbohydrates_90;
",O1[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)C1,,,,,,,,,C<sub>5</sub>H<sub>1</sub><sub>0</sub>O<sub>5</sub>,150.13,10,10,1,10,0,4,5
0,ZINC03851428,"Other_90; Carbohydrates_90;
",O1[C@H]([C@@H](O)[C@@H](O)[C@@H](OC)C1(OC)OC)CO,,,,,,,,,C<sub>9</sub>H<sub>1</sub><sub>8</sub>O<sub>7</sub>,238.235,16,16,1,16,4,3,7
0,ZINC03851429,"Other_90; Carbohydrates_90;
",O1[C@H]([C@@H](O)[C@@H](O)[C@H](OC)C1(OC)OC)CO,,,,,,,,,C<sub>9</sub>H<sub>1</sub><sub>8</sub>O<sub>7</sub>,238.235,16,16,1,16,4,3,7
0,ZINC03851431,"Other_90; Carbohydrates_90;
",O1[C@H]([C@@H](O)[C@H](O)[C@@H](OC)C1(OC)OC)CO,,,,,,,,,C<sub>9</sub>H<sub>1</sub><sub>8</sub>O<sub>7</sub>,238.235,16,16,1,16,4,3,7
0,ZINC03851434,"Other_90; Carbohydrates_90;
",O1[C@H]([C@@H](O)[C@H](O)[C@H](OC)C1(OC)OC)CO,,,,,,,,,C<sub>9</sub>H<sub>1</sub><sub>8</sub>O<sub>7</sub>,238.235,16,16,1,16,4,3,7
0,nchembio.94-comp24,"Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@H](O)[C@H](O)C[C@@H]1O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>5</sub>,164.156,11,11,1,11,1,4,5
0,nchembio.94-comp24,"Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@@H](O)[C@H](O)C[C@@H]1O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>5</sub>,164.156,11,11,1,11,1,4,5
0,ZINC03860367,"Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@@H](O)[C@@H](O)C[C@@H]1O)C,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>4</sub>,148.157,10,10,1,10,0,3,4
0,"3HD
","Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@@H](O)[C@H](OC)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>6</sub>,194.182,13,13,1,13,2,4,6
0,Methyl mannoside,"Other_90; Carbohydrates_90;
",O1[C@H]([C@@H](O)[C@@H](O)[C@@H](O)[C@H]1OC)CO,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>6</sub>,194.182,13,13,1,13,2,4,6
0,Methyl mannoside,"Other_90; Carbohydrates_90;
",O1[C@H]([C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1OC)CO,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>6</sub>,194.182,13,13,1,13,2,4,6
0,NSC240426,"Carbohydrates_90; Carbohydrates_95;
",FC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,182.147,12,12,1,12,1,4,5
0,MOLI000579,"Carbohydrates_90; Carbohydrates_95;
",F[C@H]1[C@H](O)[C@H](O[C@@H](O)[C@@H]1O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,182.147,12,12,1,12,1,4,5
0,ZINC03956764,"Carbohydrates_90; Carbohydrates_95;
",F[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,182.147,12,12,1,12,1,4,5
0,Peracitol,"Carbohydrates_90;
",OC([C@@H](O)[C@@H](O)CO)[C@H](O)[C@H](O)CO,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>6</sub>O<sub>7</sub>,212.198,14,14,0,13,6,7,7
0,Peracitol,"Carbohydrates_90;
",OC([C@@H](O)[C@H](O)CO)[C@H](O)[C@H](O)CO,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>6</sub>O<sub>7</sub>,212.198,14,14,0,13,6,7,7
0,ZINC04016609,"Other_90;
",O(C(C)(C)C)C(=O)C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC,,,,,,,,,C<sub>2</sub><sub>3</sub>H<sub>3</sub><sub>4</sub>N<sub>2</sub>O<sub>7</sub>,450.525,32,32,1,32,15,2,9
0,ZINC04016609,"Other_90;
",O(C(C)(C)C)C(=O)C[C@@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC,,,,,,,,,C<sub>2</sub><sub>3</sub>H<sub>3</sub><sub>4</sub>N<sub>2</sub>O<sub>7</sub>,450.525,32,32,1,32,15,2,9
0,ZINC04016609,"Other_90;
",O(C(C)(C)C)C(=O)C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](Cc1ccccc1)C(=O)OC,,,,,,,,,C<sub>2</sub><sub>3</sub>H<sub>3</sub><sub>4</sub>N<sub>2</sub>O<sub>7</sub>,450.525,32,32,1,32,15,2,9
0,ZINC04016609,"Other_90;
",O(C(C)(C)C)C(=O)C[C@@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](Cc1ccccc1)C(=O)OC,,,,,,,,,C<sub>2</sub><sub>3</sub>H<sub>3</sub><sub>4</sub>N<sub>2</sub>O<sub>7</sub>,450.525,32,32,1,32,15,2,9
0,STOCK1N-10111,"Other_90; Carbohydrates_90;
",O1[C@@H]([C@@H](O)C[C@H](O)[C@H]1OC)CO,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>5</sub>,178.183,12,12,1,12,2,3,5
0,ZINC04027419,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@@H](O)[C@H](O)[C@H]1CO)CO[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>0</sub>,326.297,22,22,2,23,5,7,10
0,ZINC04027419,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@@H](O)[C@H](O)[C@@H]1CO)CO[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>0</sub>,326.297,22,22,2,23,5,7,10
0,ZINC04063277,"Other_90;
",O=C(N1CCC(CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC)[C@@H]([NH3+])CC(C)C,,,,,,,,,C<sub>2</sub><sub>2</sub>H<sub>3</sub><sub>4</sub>N<sub>3</sub>O<sub>4</sub>,404.523,29,29,2,30,11,2,6
0,STOCK1N-44653,"Other_90;
",O=C(N1CCC(CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC)[C@@H](N)CC(C)C,,,,,,,,,C<sub>2</sub><sub>2</sub>H<sub>3</sub><sub>3</sub>N<sub>3</sub>O<sub>4</sub>,403.515,29,29,2,30,11,2,7
0,Leucoglucosan,"Carbohydrates_90;
",O1C2[C@@H](O)[C@@H](O)[C@@H](O)C1OC2,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>0</sub>O<sub>5</sub>,162.141,11,11,2,12,0,3,5
0,Leucoglucosan,"Carbohydrates_90;
",O1C2[C@@H](O)[C@@H](O)[C@@H](O)C1OC2,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>0</sub>O<sub>5</sub>,162.141,11,11,2,12,0,3,5
0,Leucoglucosan,"Carbohydrates_90;
",O1C2[C@@H](O)[C@H](O)[C@H](O)C1OC2,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>0</sub>O<sub>5</sub>,162.141,11,11,2,12,0,3,5
0,isodulcit,"Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@H](O)[C@@H](O)[C@H](O)[C@@H]1O)C,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>5</sub>,164.156,11,11,1,11,0,4,5
0,"ZINC22061987
","Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,4,8,11
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,ZINC04258122,"Other_90;
",O=C(N[C@H](Cc1ccccc1)C(=O)OC)[C@H](NC(=O)[C@H]([NH3+])CC(=O)N)Cc1ccccc1,,,,,,,,,C<sub>2</sub><sub>3</sub>H<sub>2</sub><sub>9</sub>N<sub>4</sub>O<sub>5</sub>,441.5,32,32,2,33,14,4,8
0,CID7155213,"Other_90;
",O=C(N[C@H](Cc1ccccc1)C(=O)OC)[C@H](NC(=O)[C@H](N)CC(=O)N)Cc1ccccc1,,,,,,,,,C<sub>2</sub><sub>3</sub>H<sub>2</sub><sub>8</sub>N<sub>4</sub>O<sub>5</sub>,440.492,32,32,2,33,14,4,9
0,ZINC04258122,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@H](NC(=O)[C@H]([NH3+])CC(=O)N)Cc1ccccc1,,,,,,,,,C<sub>2</sub><sub>3</sub>H<sub>2</sub><sub>9</sub>N<sub>4</sub>O<sub>5</sub>,441.5,32,32,2,33,14,4,8
0,CID7155215,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@H](NC(=O)[C@H](N)CC(=O)N)Cc1ccccc1,,,,,,,,,C<sub>2</sub><sub>3</sub>H<sub>2</sub><sub>8</sub>N<sub>4</sub>O<sub>5</sub>,440.492,32,32,2,33,14,4,9
0,ZINC04258122,"Other_90;
",O=C(N[C@H](Cc1ccccc1)C(=O)OC)[C@@H](NC(=O)[C@H]([NH3+])CC(=O)N)Cc1ccccc1,,,,,,,,,C<sub>2</sub><sub>3</sub>H<sub>2</sub><sub>9</sub>N<sub>4</sub>O<sub>5</sub>,441.5,32,32,2,33,14,4,8
0,CID7155217,"Other_90;
",O=C(N[C@H](Cc1ccccc1)C(=O)OC)[C@@H](NC(=O)[C@H](N)CC(=O)N)Cc1ccccc1,,,,,,,,,C<sub>2</sub><sub>3</sub>H<sub>2</sub><sub>8</sub>N<sub>4</sub>O<sub>5</sub>,440.492,32,32,2,33,14,4,9
0,ZINC04258122,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@@H](NC(=O)[C@H]([NH3+])CC(=O)N)Cc1ccccc1,,,,,,,,,C<sub>2</sub><sub>3</sub>H<sub>2</sub><sub>9</sub>N<sub>4</sub>O<sub>5</sub>,441.5,32,32,2,33,14,4,8
0,CID7155219,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@@H](NC(=O)[C@H](N)CC(=O)N)Cc1ccccc1,,,,,,,,,C<sub>2</sub><sub>3</sub>H<sub>2</sub><sub>8</sub>N<sub>4</sub>O<sub>5</sub>,440.492,32,32,2,33,14,4,9
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,Methyl rhamnopyranoside,"Other_90; Carbohydrates_90;
",O1[C@H]([C@@H](O)[C@@H](O)[C@H](O)[C@H]1OC)C,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>5</sub>,178.183,12,12,1,12,1,3,5
0,Fluorodeoxyglucose F18,"Carbohydrates_90; Carbohydrates_95;
",F[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@H]1O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,182.147,12,12,1,12,1,4,5
0,MOLI000579,"Carbohydrates_90; Carbohydrates_95;
",F[C@H]1[C@@H](O)[C@H](O[C@@H](O)[C@@H]1O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,182.147,12,12,1,12,1,4,5
0,ZINC04329332,"Carbohydrates_90; Carbohydrates_95;
",F[C@@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,182.147,12,12,1,12,1,4,5
0,NSC240426,"Carbohydrates_90; Carbohydrates_95;
",FC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,182.147,12,12,1,12,1,4,5
0,MOLI000579,"Carbohydrates_90; Carbohydrates_95;
",F[C@H]1[C@H](O)[C@H](O[C@H](O)[C@@H]1O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,182.147,12,12,1,12,1,4,5
0,ZINC04329337,"Carbohydrates_90; Carbohydrates_95;
",F[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,182.147,12,12,1,12,1,4,5
0,CID719782,"Other_90;
",O1[C@@H]([C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H](O)[C@H]1OC(=O)C)COC(=O)C,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>2</sub><sub>0</sub>O<sub>1</sub><sub>0</sub>,348.303,24,24,1,24,9,1,10
0,NSC240426,"Carbohydrates_90; Carbohydrates_95;
",FC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,182.147,12,12,1,12,1,4,5
0,ZINC04354469,"Other_90;
",O(C(=O)[C@H](NC(=O)CNC(=O)C)Cc1ccccc1)CC,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>0</sub>N<sub>2</sub>O<sub>4</sub>,292.33,21,21,1,21,10,2,6
0,ZINC04354471,"Other_90;
",O(C(=O)[C@@H](NC(=O)CNC(=O)C)Cc1ccccc1)CC,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>0</sub>N<sub>2</sub>O<sub>4</sub>,292.33,21,21,1,21,10,2,6
